placeCode,name,geom,glofasStation
21UGA012009,Masaka,"{'type': 'MultiPolygon', 'coordinates': [[[[32.000506994, -0.818685384999981], [31.8921759, -0.796377442999926], [31.8009925750001, -0.752807605999976], [31.791913224, -0.752832221999938], [31.784755363, -0.748940754999978], [31.7651230600001, -0.741427730999931], [31.7513040800001, -0.734323391999965], [31.7440296940001, -0.727890251999952], [31.7384978060001, -0.720851593999953], [31.728539573, -0.710700227999951], [31.7248327980001, -0.702739536999957], [31.7208633230001, -0.699572665999938], [31.717358189, -0.689350805999936], [31.7164340730001, -0.677890488999935], [31.710290104, -0.668653873999972], [31.70721639, -0.659870355999942], [31.699972115, -0.656856475999973], [31.6945196040001, -0.647005083999943], [31.687628809, -0.637677962999931], [31.679782797, -0.625058298999932], [31.6799336940001, -0.621159972999976], [31.6759781010001, -0.610865871999977], [31.6783643850001, -0.594639898999958], [31.6870534440001, -0.584457372999964], [31.682701729, -0.581833312999947], [31.6877219630001, -0.560922571999924], [31.691193169, -0.557233000999929], [31.6842353600001, -0.551677860999973], [31.6832529660001, -0.548973209999929], [31.688890057, -0.543918325999925], [31.6964402770001, -0.540555225999924], [31.707103181, -0.531847152999944], [31.698910396, -0.526454615999967], [31.6843678910001, -0.524009424999974], [31.678892638, -0.520770193999965], [31.675468885, -0.515333478999935], [31.66707453, -0.514544827999941], [31.6582327260001, -0.499655162999943], [31.6592566460001, -0.491451689999963], [31.6650684140001, -0.485202856999933], [31.666687876, -0.475072917999967], [31.666202734, -0.460673264999969], [31.6624694860001, -0.457705981999936], [31.6574944700001, -0.444255367999972], [31.654893004, -0.442002732999924], [31.6450912820001, -0.439739747999965], [31.631061403, -0.441555168999969], [31.6213987, -0.444194442999958], [31.616302, -0.442764438999973], [31.6034604330001, -0.434024903999955], [31.5962111310001, -0.431310177999933], [31.591428067, -0.409412348999979], [31.5844125530001, -0.382358820999968], [31.585091778, -0.367869538999969], [31.5970317170001, -0.370322518999956], [31.603126849, -0.369355697999936], [31.62009077, -0.381071230999964], [31.6327075990001, -0.384872043999962], [31.638813984, -0.388047731999961], [31.6463349090001, -0.387388667999971], [31.657350734, -0.380055054999957], [31.6586828280001, -0.375415260999944], [31.670766359, -0.372224253999946], [31.6756608690001, -0.374757569999929], [31.6808997680001, -0.380076780999957], [31.693577379, -0.379617401999951], [31.6987227000001, -0.376325796999936], [31.703108451, -0.369642193999937], [31.7044522580001, -0.363482734999934], [31.704585256, -0.352058902999943], [31.709303361, -0.345447630999956], [31.7013557830001, -0.339965283999959], [31.6959271170001, -0.333569745999966], [31.694775839, -0.328034057999957], [31.6961670600001, -0.321349991999966], [31.7146076550001, -0.319362429999956], [31.7122818300001, -0.304366637999976], [31.7112728120001, -0.29414758799993], [31.7084103920001, -0.288157644999956], [31.708219222, -0.281392882999967], [31.714091432, -0.264795926999966], [31.720961877, -0.25478133699994], [31.7242514880001, -0.256319355999949], [31.7343962620001, -0.270448844999976], [31.7398252900001, -0.275578003999954], [31.763093139, -0.276539223999976], [31.7758403870001, -0.273067158999936], [31.7817444410001, -0.274107967999953], [31.782514517, -0.26941353899997], [31.7869352000001, -0.259165652999968], [31.790868011, -0.25344034099993], [31.792367212, -0.245688639999969], [31.7854160860001, -0.241943256999946], [31.7857619660001, -0.235928162999926], [31.7892346940001, -0.232488299999943], [31.7992432180001, -0.23968945799993], [31.8055102440001, -0.24291485599997], [31.80847039, -0.236114875999931], [31.813661074, -0.236355687999946], [31.8175261060001, -0.241629498999941], [31.8244563710001, -0.244226129999959], [31.8262404990001, -0.24686755099998], [31.8344581370001, -0.24650644899998], [31.8430480960001, -0.25605018899995], [31.847217136, -0.262490956999955], [31.85524515, -0.257634252999935], [31.867921123, -0.257834379999963], [31.8771287820001, -0.252733476999936], [31.876814073, -0.245424604999926], [31.8830055990001, -0.239400737999972], [31.8834634830001, -0.225958987999945], [31.896173332, -0.221220034999931], [31.8969142340001, -0.218732531999933], [31.9174576950001, -0.215776066999979], [31.921802488, -0.213542076999943], [31.930619537, -0.205392457999949], [31.937924407, -0.194655602999944], [31.9488208020001, -0.184488779999924], [31.9581198500001, -0.172901604999936], [31.966352165, -0.166217152999934], [31.9758611720001, -0.161369047999926], [31.9877406250001, -0.156909998999936], [32.000423417, -0.153735466999933], [32.0002740480001, -0.219119664999937], [32.0532387580001, -0.275154645999976], [32.059094117, -0.288434800999937], [32.061066877, -0.30049345499998], [32.0603329320001, -0.318838916999937], [32.0574332030001, -0.329829682999957], [32.052005292, -0.338486272999944], [32.0445019570001, -0.347160739999936], [32.0006630560001, -0.385366329999954], [32.000542942, -0.463957580999931], [32.0005345760001, -0.614210842999967], [32.000434007, -0.743441222999934], [32.000506994, -0.818685384999981]]]]}",no_station
21UGA008005,Moroto,"{'type': 'MultiPolygon', 'coordinates': [[[[34.7979311280001, 2.12291473300007], [34.79735508, 2.13578355700003], [34.798239933, 2.14164138800004], [34.7935970440001, 2.14614952900007], [34.7885471640001, 2.15323803200005], [34.7858271120001, 2.15960325500004], [34.784678597, 2.16694164500006], [34.7771674740001, 2.17402323200003], [34.774090185, 2.18074446100007], [34.7649431040001, 2.18539813400003], [34.7592755630001, 2.19353770000004], [34.751740263, 2.20066693100006], [34.7477317520001, 2.20281420900005], [34.738158287, 2.21175862900003], [34.7247071950001, 2.21694312900007], [34.7201250700001, 2.21732370200004], [34.7108255640001, 2.22270268700004], [34.707079154, 2.23919522900007], [34.70185293, 2.24728013900005], [34.702014686, 2.25056558200004], [34.6926486830001, 2.26551898400004], [34.68591567, 2.27434402500006], [34.676767458, 2.28244216000007], [34.6753471480001, 2.28835385000002], [34.678289895, 2.29276495000005], [34.6767014860001, 2.29728906400004], [34.6688078810001, 2.30028928000007], [34.665875854, 2.30511409600007], [34.6668350740001, 2.31176475400002], [34.659965518, 2.31591229900005], [34.661114781, 2.32232348700006], [34.653957258, 2.32436577300007], [34.6496410570001, 2.33556893900004], [34.6426855060001, 2.34770843600006], [34.6374870550001, 2.40079609500003], [34.6350390580001, 2.43244332000006], [34.631166459, 2.43663539200003], [34.6083321900001, 2.43967796100003], [34.6002640720001, 2.43679235000008], [34.590928692, 2.43818279100003], [34.585328315, 2.41979827300003], [34.5807495510001, 2.42238950500007], [34.5801862920001, 2.43055976800002], [34.5729813610001, 2.43972663300002], [34.571341137, 2.44620151700002], [34.5714298670001, 2.45579291100006], [34.574043003, 2.46217051300005], [34.549727397, 2.49689246900004], [34.5425330370001, 2.50788708300007], [34.5048649490001, 2.56063753400002], [34.495111868, 2.56459368300006], [34.4848269330001, 2.56396804700006], [34.4763605040001, 2.57128804700005], [34.442183378, 2.62054453800005], [34.407342579, 2.66964499900007], [34.36368035, 2.73198524500003], [34.36186804, 2.74337602600002], [34.3641268540001, 2.75429152900006], [34.3609625, 2.77015465800002], [34.362701529, 2.77659997100005], [34.360980302, 2.78568469800007], [34.353159857, 2.79835917100007], [34.352165192, 2.80425829900003], [34.3534199380001, 2.81124398100008], [34.35031773, 2.81500832700004], [34.35050926, 2.82158424500005], [34.3484511720001, 2.82690921500006], [34.342550745, 2.83227977600006], [34.341289262, 2.83721336900004], [34.335839607, 2.84363148700004], [34.3334007930001, 2.85561530900003], [34.326089541, 2.86067927500005], [34.3234319480001, 2.86020969700007], [34.315733272, 2.86615776100007], [34.3118228280001, 2.87828721500006], [34.3069205640001, 2.88106723400006], [34.3047606970001, 2.88694725300007], [34.2999388220001, 2.88857632700007], [34.2942073200001, 2.89916661300003], [34.2904092480001, 2.90245912100005], [34.284973559, 2.90363675200007], [34.2813254860001, 2.90992806600002], [34.2844502940001, 2.91553088400002], [34.304763591, 2.93753528800005], [34.348418629, 2.99093071400006], [34.3976303090001, 3.09192590300006], [34.3992025920001, 3.09285979400005], [34.4422745530001, 3.07975795600004], [34.4872312740001, 3.09667360500004], [34.497033437, 3.09118498700002], [34.5002463910001, 3.09247162000003], [34.513412175, 3.09143463800007], [34.520494937, 3.08633355200004], [34.527249199, 3.08768139900008], [34.5454887720001, 3.09342449700006], [34.553944512, 3.10393310800004], [34.5596894820001, 3.10765786200005], [34.56335798, 3.10478273000007], [34.573045474, 3.08867991700004], [34.5755953080001, 3.06617301800003], [34.5734872090001, 3.04735141300006], [34.576478912, 3.03248918600002], [34.5773185470001, 3.01777439400007], [34.585124238, 3.00788184500004], [34.5881275880001, 3.00109771800004], [34.5895250410001, 2.97939053200002], [34.5989114770001, 2.92556785500005], [34.5997844870001, 2.92196275600003], [34.6322117820001, 2.90831111300003], [34.640036428, 2.90401567600003], [34.653640481, 2.86484640000003], [34.66921382, 2.86040770800003], [34.685718303, 2.86132854200002], [34.693129271, 2.86015711400006], [34.702229205, 2.87470296200007], [34.7091005610001, 2.87072082700007], [34.7124556160001, 2.86254483900007], [34.7219559650001, 2.85830749700005], [34.7325641370001, 2.85501353600006], [34.7370931580001, 2.85226710300003], [34.7498638210001, 2.82342863300005], [34.7557561850001, 2.82567907500004], [34.762895402, 2.81822164100004], [34.7677327320001, 2.80845673500005], [34.7679749750001, 2.79972594600002], [34.7761246680001, 2.78507732000003], [34.7789074990001, 2.76761235200007], [34.784247384, 2.75245455700002], [34.7845372850001, 2.73997075200003], [34.7761559910001, 2.69515826500003], [34.791608513, 2.67971445700005], [34.7999353610001, 2.65311583400006], [34.8323588740001, 2.61816120000003], [34.8392813150001, 2.60149917700005], [34.8529302910001, 2.58085585700007], [34.8689927180001, 2.56786504800004], [34.8790936340001, 2.56968036500007], [34.881271527, 2.58669939100003], [34.8946102420001, 2.59013646900007], [34.898052401, 2.58529859100003], [34.9059016640001, 2.54453201200005], [34.9137422580001, 2.51386169000006], [34.933805588, 2.51322186800007], [34.9375281050001, 2.49717997400006], [34.9492887260001, 2.46948321900004], [34.955680316, 2.46668533900004], [34.9532967280001, 2.45847264300005], [34.95436311, 2.45488421900006], [34.942830917, 2.44935294900006], [34.9394507640001, 2.44433976300007], [34.9382642420001, 2.43771544600003], [34.9319722860001, 2.43571022700007], [34.933103456, 2.42819905100004], [34.9263193090001, 2.42594710400004], [34.9177384700001, 2.42026974300006], [34.917843115, 2.40721171400003], [34.9150928810001, 2.40021841100003], [34.9158744160001, 2.39376786800005], [34.9204728060001, 2.39079288800002], [34.918535734, 2.38740304100003], [34.9209538430001, 2.37031309900004], [34.9300475310001, 2.31485331500005], [34.934863679, 2.28267391600002], [34.9311804170001, 2.28214535300003], [34.9227887700001, 2.28561993100004], [34.9134019850001, 2.28050833800006], [34.9055875970001, 2.26889203800005], [34.8953548170001, 2.27496635300002], [34.887515927, 2.27144271200007], [34.8881744340001, 2.26451520500007], [34.8818238850001, 2.25726112400002], [34.8816776690001, 2.25284380000005], [34.8742650950001, 2.25292410100008], [34.8679581960001, 2.24682403300005], [34.869396512, 2.23558896500003], [34.8620296280001, 2.23210930400006], [34.861354749, 2.22684883000005], [34.852453973, 2.22449441300006], [34.8515129210001, 2.22042479900006], [34.847228941, 2.21914103900002], [34.847774176, 2.21145426800007], [34.8504611910001, 2.20955945500003], [34.850738871, 2.19824733100006], [34.845442731, 2.18783883600003], [34.8393612850001, 2.18322039500003], [34.836101538, 2.17832911100004], [34.8325431600001, 2.17902759400005], [34.8287040870001, 2.17132003800003], [34.830240389, 2.15956071800002], [34.822915935, 2.14965490100008], [34.8249803080001, 2.14408539200002], [34.820124923, 2.14087924500007], [34.813586608, 2.13268179400006], [34.809164954, 2.13049098000005], [34.8069949150001, 2.12325606000007], [34.7979311280001, 2.12291473300007]]]]}",no_station
21UGA003007,Tororo,"{'type': 'MultiPolygon', 'coordinates': [[[[33.9787265360001, 0.578002028000071], [33.9751542380001, 0.58239919500005], [33.9638797380001, 0.580585886000051], [33.9452992820001, 0.58505662500005], [33.9395519440001, 0.584375642000055], [33.933992287, 0.587366515000042], [33.923964416, 0.588470032000032], [33.917432073, 0.598238602000038], [33.91907174, 0.602469430000042], [33.9083636170001, 0.612383531000035], [33.907014673, 0.619611678000069], [33.9009518280001, 0.632838295000056], [33.8997466920001, 0.640093575000037], [33.8945867840001, 0.655485486000032], [33.898805501, 0.65978485100004], [33.8940977720001, 0.665722556000048], [33.89636976, 0.676267849000055], [33.8907403790001, 0.678459984000028], [33.8837052230001, 0.686169072000041], [33.880965093, 0.691381915000022], [33.886843119, 0.696842984000057], [33.8884277920001, 0.701221066000073], [33.8948727760001, 0.704566931000045], [33.894887393, 0.707570277000059], [33.890574454, 0.716760525000041], [33.8933341750001, 0.727032940000072], [33.8980934510001, 0.731343123000045], [33.8959718250001, 0.738408655000057], [33.898069209, 0.744840091000071], [33.9041574010001, 0.752491923000036], [33.9103152050001, 0.75718560200005], [33.9125633350001, 0.767063558000075], [33.917778497, 0.77332238200006], [33.9187086690001, 0.778858434000028], [33.923572961, 0.785705300000075], [33.932613098, 0.809576014000072], [33.93391315, 0.816107016000046], [33.9417335310001, 0.834694925000065], [33.9496736570001, 0.843929050000042], [33.960663149, 0.853506099000072], [33.97818907, 0.864619182000069], [34.0006573850001, 0.877069538000057], [34.0032000530001, 0.877313091000076], [34.0106253860001, 0.872100624000041], [34.0219764780001, 0.875193682000031], [34.021577877, 0.879971486000045], [34.0279719650001, 0.884515859000032], [34.0361576980001, 0.885445283000024], [34.0403573180001, 0.882051907000061], [34.062164318, 0.877962195000066], [34.0697593350001, 0.902809286000036], [34.0772568350001, 0.899644288000047], [34.0922177210001, 0.902968607000048], [34.0937125300001, 0.902036448000047], [34.1082900060001, 0.902475231000039], [34.111037443, 0.898467174000075], [34.1191572160001, 0.893598140000051], [34.1243247360001, 0.895224751000057], [34.1312937210001, 0.891830738000067], [34.1314958410001, 0.888696583000069], [34.1399796310001, 0.880501429000049], [34.154727515, 0.871705992000045], [34.1606396490001, 0.869623699000044], [34.175692344, 0.860935392000044], [34.1796133870001, 0.857121063000022], [34.180713817, 0.840843985000049], [34.184191551, 0.833662919000062], [34.1830690740001, 0.829244076000066], [34.1811569870001, 0.825437732000069], [34.1873169420001, 0.822493484000063], [34.1921833430001, 0.817021018000048], [34.2013146080001, 0.813667678000058], [34.2031051440001, 0.811473690000071], [34.2176228980001, 0.807781076000026], [34.2239765310001, 0.802939933000062], [34.2280956380001, 0.794644194000057], [34.2320393690001, 0.791504312000029], [34.237796659, 0.78134480500006], [34.25192837, 0.773037112000054], [34.2606341640001, 0.769362185000034], [34.2727221930001, 0.75945418200007], [34.2857057250001, 0.757569165000064], [34.296120484, 0.755811454000025], [34.3040826810001, 0.752351075000036], [34.3072341340001, 0.746446152000033], [34.3106506550001, 0.746684864000031], [34.3103290450001, 0.737192228000026], [34.307886941, 0.729131062000022], [34.3098596250001, 0.725804762000053], [34.308002151, 0.716724158000034], [34.3106039360001, 0.712879299000065], [34.3093436560001, 0.705518569000049], [34.314319013, 0.697990248000053], [34.312715806, 0.694182776000048], [34.3063859910001, 0.695171749000053], [34.30365455, 0.690829621000034], [34.2868396420001, 0.679977364000024], [34.2836881010001, 0.681952107000029], [34.2785289070001, 0.678842752000037], [34.2781516800001, 0.670619930000043], [34.2814671260001, 0.664089465000075], [34.278309705, 0.652021619000038], [34.2775567840001, 0.640089468000042], [34.261601286, 0.636919073000058], [34.256497123, 0.631839567000043], [34.2504864260001, 0.628471397000055], [34.2416796260001, 0.632411108000042], [34.240562615, 0.628600551000034], [34.229652651, 0.625277393000033], [34.225194092, 0.629149320000067], [34.2206326800001, 0.629981702000066], [34.2175384240001, 0.624015639000049], [34.212063103, 0.622534938000058], [34.2078811590001, 0.624831999000037], [34.205444932, 0.621765455000059], [34.199168598, 0.624916846000076], [34.1890251450001, 0.611857644000054], [34.1873645470001, 0.606783553000071], [34.183273323, 0.603835659000026], [34.1779332150001, 0.606450958000039], [34.160273182, 0.594225331000075], [34.1534750440001, 0.585579273000064], [34.149246826, 0.585516833000042], [34.141113429, 0.580543467000041], [34.138344139, 0.582913965000046], [34.125412549, 0.580612682000037], [34.1157890750001, 0.582918582000048], [34.113565023, 0.581080210000039], [34.105217447, 0.58625848600002], [34.1004086410001, 0.587091645000044], [34.0947446110001, 0.583091118000027], [34.0862730740001, 0.587157421000029], [34.080421061, 0.586285376000035], [34.077599521, 0.589108432000046], [34.067771797, 0.592904445000045], [34.0654887910001, 0.584819129000039], [34.0598247090001, 0.582698995000044], [34.053758456, 0.583988978000036], [34.0474072740001, 0.590118980000057], [34.0333669840001, 0.589839718000064], [34.017443461, 0.583203954000055], [34.0166077530001, 0.57710972700005], [34.0125989910001, 0.575648981000029], [34.0075045520001, 0.577966572000037], [33.998835367, 0.575917465000032], [33.9940067310001, 0.580140605000054], [33.9826190270001, 0.575090833000047], [33.9787265360001, 0.578002028000071]]]]}",G5075
21UGA012004,Kalangala,"{'type': 'MultiPolygon', 'coordinates': [[[[32.000423417, -0.153735466999933], [32.004638465, -0.152903435999974], [32.0469548570001, -0.152932470999929], [32.1748222630001, -0.152756777999969], [32.250147885, -0.152868058999957], [32.300936714, -0.152824528999929], [32.338377065, -0.152554298999974], [32.4077892830001, -0.152547247999962], [32.445845392, -0.15235826299994], [32.483226078, -0.152675827999929], [32.500986982, -0.152486253999939], [32.5978811850001, -0.152198750999958], [32.7532912510001, -0.151802980999946], [32.753290722, -0.193501820999927], [32.7513175710001, -0.22884944599997], [32.751711852, -0.245930680999948], [32.750922465, -0.258642063999957], [32.7511377070001, -0.27995741899997], [32.750979015, -0.362875537999969], [32.7509762240001, -0.428540519999956], [32.7505212770001, -0.500511413999959], [32.750642548, -0.629299368999966], [32.750992787, -1.00005602199997], [32.6817107520001, -1.00005001299996], [32.519253502, -1.00003016299996], [32.401925309, -1.00001080899995], [32.201755114, -0.999968071999945], [31.999898977, -0.999912567999957], [32.000506994, -0.818685384999981], [32.000434007, -0.743441222999934], [32.0005345760001, -0.614210842999967], [32.000542942, -0.463957580999931], [32.0006630560001, -0.385366329999954], [32.0445019570001, -0.347160739999936], [32.052005292, -0.338486272999944], [32.0574332030001, -0.329829682999957], [32.0603329320001, -0.318838916999937], [32.061066877, -0.30049345499998], [32.059094117, -0.288434800999937], [32.0532387580001, -0.275154645999976], [32.0002740480001, -0.219119664999937], [32.000423417, -0.153735466999933]]]]}",no_station
21UGA015004,Maracha,"{'type': 'MultiPolygon', 'coordinates': [[[[30.8029368960001, 3.13322340200006], [30.8097753230001, 3.13965615800004], [30.8094756730001, 3.15493394600003], [30.8154546530001, 3.17393168100006], [30.8226807940001, 3.18696541700007], [30.825254085, 3.19525205200006], [30.830398883, 3.20148293000005], [30.827375321, 3.21501024400004], [30.83093232, 3.22549591100005], [30.8366369830001, 3.23304801600006], [30.8417893020001, 3.23639505200003], [30.8420925790001, 3.24004813100004], [30.836870678, 3.24832719300002], [30.83897533, 3.26057275800002], [30.8420340330001, 3.26622073200002], [30.846629159, 3.26696294200002], [30.8569831450001, 3.27217459900004], [30.8658817100001, 3.27343227100005], [30.871399513, 3.27776558600004], [30.8671529550001, 3.28331659500003], [30.8693996640001, 3.28695582400007], [30.875701233, 3.29123631000004], [30.8746375150001, 3.30037624000005], [30.8787072700001, 3.30535099500003], [30.883967381, 3.30748285200002], [30.8882501480001, 3.31358327800007], [30.8934170370001, 3.31253874400005], [30.891688505, 3.31967739500004], [30.888112499, 3.32545591200005], [30.891406712, 3.32819336100005], [30.888460681, 3.33552825300006], [30.8892130360001, 3.33983336000006], [30.8943155360001, 3.34214077000007], [30.902327472, 3.35603595400005], [30.91053792, 3.35957059600003], [30.9124229980001, 3.36573161100006], [30.917992328, 3.36930565900008], [30.92624813, 3.36224426900003], [30.9364410650001, 3.34876665200005], [30.936704197, 3.34310887200007], [30.941599468, 3.33578480400007], [30.946530491, 3.33201873700005], [30.951887911, 3.33459907500003], [30.9576836530001, 3.32894848700005], [30.9654844570001, 3.32671033500003], [30.9662796040001, 3.32987572900004], [30.973872381, 3.33038945200002], [30.983290293, 3.32382335600005], [30.9869381840001, 3.33828965000004], [31.0082872520001, 3.33174777100004], [31.0190419900001, 3.33152330400003], [31.0315404780001, 3.33378019700007], [31.0425052860001, 3.33207637100003], [31.0456785170001, 3.32904649700004], [31.0459273380001, 3.32229299300008], [31.047793932, 3.31393692100005], [31.052109532, 3.31083772600004], [31.054391896, 3.30517340900008], [31.059276814, 3.30405720900006], [31.0615396870001, 3.29947472900005], [31.069607702, 3.29561812100008], [31.0737321610001, 3.28756224400007], [31.0677060960001, 3.28659029300007], [31.0728103230001, 3.27576569000007], [31.066243494, 3.27235197200002], [31.0640483460001, 3.27344313400005], [31.053089377, 3.26783515000005], [31.049424119, 3.27106623300006], [31.0393489850001, 3.27351989700003], [31.034484525, 3.27730178700006], [31.0267106260001, 3.27035440600002], [31.023060726, 3.26502665200007], [31.027341832, 3.25387178500006], [31.0201541610001, 3.24769491300003], [31.0152105380001, 3.24656182900003], [31.011340051, 3.23856626100007], [31.0101694090001, 3.23047009500004], [31.004893431, 3.23112233100005], [31.0011682700001, 3.22096335800006], [30.996334905, 3.21520372300006], [30.9981516890001, 3.20226484900007], [31.003295796, 3.19474975500003], [30.999068359, 3.19362857600004], [30.9978995340001, 3.18789755800003], [30.991644439, 3.19015969000003], [30.987885675, 3.18679847900006], [30.9789782290001, 3.18628484000004], [30.972190697, 3.17802095200005], [30.9693297420001, 3.16894011400007], [30.9600976620001, 3.16855128100002], [30.9583541960001, 3.15918431400007], [30.9551478490001, 3.15983114900007], [30.9523803700001, 3.15510497800005], [30.952509138, 3.14968683300003], [30.9468905300001, 3.14723535800005], [30.9402268170001, 3.12565255400005], [30.933506729, 3.12152707500007], [30.918959495, 3.12034104100007], [30.9061018, 3.12501670800003], [30.8910339350001, 3.12343907000007], [30.8837609610001, 3.12423626200007], [30.880500216, 3.13104293800006], [30.8725004390001, 3.13527149300006], [30.8672241680001, 3.13315907100002], [30.8593345150001, 3.13266719800004], [30.8559762460001, 3.12925625700007], [30.8406864310001, 3.12384297400007], [30.834059423, 3.11810152700002], [30.8209580600001, 3.11855903100007], [30.8197245700001, 3.12954989500003], [30.8159801680001, 3.13126654400003], [30.8029368960001, 3.13322340200006]]]]}",no_station
21UGA009004,Rubanda,"{'type': 'MultiPolygon', 'coordinates': [[[[29.8788735960001, -1.35557223999996], [29.8689435100001, -1.35510026599996], [29.860193301, -1.36103189699998], [29.8563406910001, -1.35565343999997], [29.856022067, -1.34945322099998], [29.8501444780001, -1.34537620899994], [29.848709333, -1.33894379099996], [29.838465693, -1.33195718799993], [29.840082271, -1.31928619599995], [29.834985429, -1.31780273799996], [29.8318152460001, -1.31409343099995], [29.827125263, -1.31353306799997], [29.82247654, -1.30788569599997], [29.8191970830001, -1.31048244599998], [29.8188432170001, -1.30076361099998], [29.810761836, -1.28134739899997], [29.7961038220001, -1.25680658999994], [29.7920679710001, -1.25327928499996], [29.7852267110001, -1.24174902699997], [29.786480818, -1.23551246199997], [29.777119256, -1.21995780099996], [29.7709617960001, -1.21596034399994], [29.7621737850001, -1.20750182699993], [29.758394104, -1.20081028099997], [29.7517878800001, -1.19483322799994], [29.76474395, -1.19239342399993], [29.7699015480001, -1.18824529899996], [29.7801943630001, -1.18919116599994], [29.7849998450001, -1.19192387799996], [29.792878747, -1.19133684999997], [29.7824143490001, -1.17898371299998], [29.7799633720001, -1.17300816099993], [29.771576883, -1.16617195899994], [29.7650724050001, -1.16454786499998], [29.7505557870001, -1.15063806699993], [29.7515592130001, -1.14512896699995], [29.743296458, -1.13494896199995], [29.7408930550001, -1.12694774899995], [29.7340657230001, -1.12704768799995], [29.727735169, -1.12443615199993], [29.7282452800001, -1.11635339999998], [29.7325826040001, -1.11134560299996], [29.7331333120001, -1.10452176099994], [29.7368546330001, -1.09840474699996], [29.7425147970001, -1.09744604799994], [29.749304465, -1.09148606299993], [29.7525921540001, -1.08017817899997], [29.7516277730001, -1.07808445599994], [29.7553816220001, -1.06923152599995], [29.7584962450001, -1.06527311999997], [29.7657288140001, -1.06302101699993], [29.755555805, -1.04982920699996], [29.754922471, -1.03025974899992], [29.7603138010001, -1.02887756999996], [29.7574925960001, -1.02446461799997], [29.7509263360001, -1.02545303899996], [29.749767031, -1.02125512899994], [29.7440069360001, -1.01744893099993], [29.737795184, -1.01019477599994], [29.740541572, -1.00392128199997], [29.7482881890001, -1.00207196799994], [29.758798003, -0.994153323999967], [29.76373177, -0.993070361999969], [29.7664825430001, -0.988375133999966], [29.784504944, -1.00930079499995], [29.792227628, -1.01344426499998], [29.7939918220001, -1.01861991299995], [29.7974322630001, -1.01826763499997], [29.8042518080001, -1.02561381399994], [29.806094597, -1.03015672299995], [29.8213026380001, -1.02728627499994], [29.8341262710001, -1.03504066499994], [29.839761701, -1.04510115299996], [29.848340912, -1.05033853799995], [29.8500705810001, -1.05422687699996], [29.8595366970001, -1.06317367699995], [29.8654418200001, -1.06504297399994], [29.8693189190001, -1.07017672699993], [29.8751079680001, -1.06729359999997], [29.8812105220001, -1.06171489299993], [29.8877851770001, -1.05014677099996], [29.8937999720001, -1.05007917599994], [29.900021226, -1.04653122299993], [29.9001955190001, -1.04135809199994], [29.9077821160001, -1.05304981799998], [29.9181131120001, -1.05774120799993], [29.926341103, -1.06211183699997], [29.9292474490001, -1.06763550599993], [29.926759786, -1.07370597299996], [29.929994374, -1.09290949699994], [29.93231853, -1.09613035499996], [29.9445014980001, -1.09639543899993], [29.9518130280001, -1.09964130399993], [29.9560684260001, -1.10726391199995], [29.955466486, -1.11542221399998], [29.958493248, -1.12048759299995], [29.9660899450001, -1.12186030899994], [29.983044309, -1.12297879699997], [29.9862306110001, -1.12574852599994], [29.9883754680001, -1.14097592199994], [30.0007156630001, -1.14739208099996], [30.007352183, -1.15350159899998], [30.0151837110001, -1.15844385799994], [30.015599051, -1.16788806099993], [30.027767119, -1.18485153799997], [30.0302086350001, -1.19258778599993], [30.0282793110001, -1.20168110999992], [30.0239466890001, -1.20203425999995], [30.019890355, -1.20024817999996], [30.014315819, -1.19229289799995], [30.0087886810001, -1.19027795899996], [30.0055701840001, -1.19610659899996], [30.0131595130001, -1.20312877499993], [30.0095272410001, -1.21828279699997], [30.006390567, -1.21980862799995], [30.000621546, -1.22691360799996], [29.9916820290001, -1.22942357699998], [29.9870881030001, -1.23367959799998], [29.979698093, -1.23546003299992], [29.974959008, -1.23151274899993], [29.971922147, -1.23363483799994], [29.9670965280001, -1.23154280599994], [29.957678233, -1.23715250599997], [29.9625075330001, -1.24811578899994], [29.961709711, -1.25269644399998], [29.9534920040001, -1.25241713399993], [29.942355675, -1.25841155099994], [29.9381132600001, -1.26677914899994], [29.93302147, -1.27007499699994], [29.9301313730001, -1.27498556199993], [29.921499152, -1.28389439199998], [29.913321454, -1.29845950599997], [29.9090655300001, -1.30317435099994], [29.906393247, -1.30929327399997], [29.9067754320001, -1.32649800999997], [29.9097442390001, -1.33355246099995], [29.9090276790001, -1.34367248199993], [29.8854882200001, -1.33817740299997], [29.8776307040001, -1.33811711999994], [29.8813194570001, -1.34408920399994], [29.8826282570001, -1.35502842999995], [29.8788735960001, -1.35557223999996]]]]}",no_station
